,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.38574764915974047,0.10572204828689685,0.0,34.111544325796146,-0.020707901803196906
1,0,2,0.25248383625031856,0.06919836941550188,0.0,15.870815781027368,-0.021492929046065434
2,0,3,0.32161075793702487,0.08814401890528041,0.0,20.965623804924647,-0.019707957092344363
3,0,4,0.5828068909383202,0.161031383821739,0.0,46.24322623703986,-0.03294042270162727
4,0,5,0.45580853109177255,0.12492366872133169,0.0,28.811056707394847,-0.017722425573249056
5,0,6,0.5996393389825441,0.1643434491142761,0.0,36.037973148962514,-0.01449334987780011
6,0,7,0.42598874838926637,0.1167509461820075,0.0,33.80732259658462,-0.020602779970853025
7,1,2,0.20841263640079344,0.055894328537648606,0.0,10.15898361618628,-0.012899141165323025
8,1,3,0.3155866214418488,0.08369397848461883,0.0,19.954576909687052,-0.012586063900241352
9,1,4,0.6865511765055707,0.18969625743295387,0.0,42.8396713193551,-0.020952281003868256
10,1,5,0.23178271741358358,0.06146907519618493,0.0,20.639617287904112,-0.015515938443402178
11,1,6,0.5314486308944684,0.14094086142354945,0.0,37.01075447183661,-0.012614409059208232
12,1,7,0.32173077762831426,0.08532341661899466,0.0,21.430230967827637,-0.016179045275920335
13,2,3,0.38040944932611964,0.10202227228952788,0.0,23.270899451319252,-0.008144944056349246
14,2,4,0.38695928581002725,0.10691807225603858,0.0,27.53491176611385,-0.02814880368595345
15,2,5,0.3904030366845008,0.10470245936803521,0.0,51.10542534139205,-0.02560600898345138
16,2,6,0.39074248941742784,0.10479349743033743,0.0,38.816907765432624,-0.02607656041665076
17,2,7,0.5370522108352223,0.14403240241425283,0.0,52.46339722293261,-0.018797606043252247
18,3,4,0.38250809231941485,0.10568819344266762,0.0,27.166728977815605,-0.027068943327898422
19,3,5,0.38650496479165675,0.10001927043090783,0.0,20.647896669792477,-0.006036623975772981
20,3,6,0.40750529628312027,0.10545370989720454,0.0,23.360883425934045,-0.017108733023930657
21,3,7,0.5962681802237091,0.15692493393704726,0.0,47.36444352349357,-0.016083231250854445
22,4,5,0.4434287242034909,0.12252075635178696,0.0,26.21689943544049,-0.015550170868183022
23,4,6,0.8156303185956757,0.2253612318807119,0.0,52.9111754350299,-0.021634475456939306
24,4,7,0.4163731289345094,0.11504520996751115,0.0,31.43318279477843,-0.021990626994989527
25,5,6,0.42162035261609265,0.10840812552677256,0.0,54.418914746543166,-0.017802273421185344
26,5,7,0.5331860908890071,0.1403230876038335,0.0,62.44232172974444,-0.019076482241795124
27,6,7,0.6185615562050337,0.16279207001630372,0.0,41.372175398605776,-0.018799595710923135
